dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,Label
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,1,3795,1242,0,0,0,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,2,3688,1492,0,0,0,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,3,3413,3665,0,0,0,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,1,3837,34017386,0,3838,3838,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,2,4013,82019492,0,3838,3838,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,3,116037807,3875,7676,0,7676,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,1,3845,6739898,0,1796,1796,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,4,122776463,3875,9473,0,9473,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,3,3875,116037807,0,7676,7676,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,1,3570,1492,0,0,0,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,4,292414107,4127,15930,0,15930,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,1,3795,1402,0,0,0,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,1,3775,1242,0,0,0,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,2,3688,1492,0,0,0,Benign
11545,2,10.0.0.2,10.0.0.8,134936,143841776,320,409000000,3.20E+11,4,1943,4288,4571008,142,0,UDP,2,3845,1402,0,0,0,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,3,3413,3665,0,0,0,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,1,3837,34017386,0,3838,3838,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,2,4013,82019492,0,3838,3838,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,3,116037807,3875,7676,0,7676,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,1,3845,6739898,0,1796,1796,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,4,122776463,3875,9473,0,9473,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,3,3875,116037807,0,7676,7676,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,1,3570,1492,0,0,0,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,4,292414107,4127,15930,0,15930,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,1,3775,1492,0,0,0,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,1,3815,1492,0,0,0,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,2,3845,1402,0,0,0,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,2,3413,3665,0,0,0,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,4,3665,3413,0,0,0,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,2,3845,1402,0,0,0,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,1,4047,143926620,0,1149,1149,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,3,3413,3665,0,0,0,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,3,216530233,4127,3752,0,3752,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,4,3665,3413,0,0,0,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,1,3775,1242,0,0,0,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,4,4127,216530233,0,3752,3752,Benign
11395,2,10.0.0.10,10.0.0.8,6374,6641708,20,681000000,20681000000,4,1943,0,0,0,0,UDP,2,508945253,2418,19683,0,19683,Benign
11395,2,10.0.0.2,10.0.0.8,76741,81805906,170,396000000,1.70E+11,4,1943,13463,14351558,448,0,UDP,1,3815,1492,0,0,0,Benign
11395,2,10.0.0.1,10.0.0.8,31745,33840170,70,551000000,70551000000,4,1943,13463,14351558,448,0,UDP,2,3795,1492,0,0,0,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,2,3236,3362,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,3,202457879,4043,6445,0,6445,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3236,3362,0,0,0,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,3,3236,3362,0,0,0,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,3,123378838,3530,6502,0,6502,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,1,3584,20862700,0,3837,3837,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,3,3572,89736212,0,7673,7673,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,4,3423,123378838,0,6502,6502,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,4,3362,3236,0,0,0,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,3,3236,3362,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3492,1422,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,2,3971,67625294,0,3838,3838,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,3,87249411,3833,7676,0,7676,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,1,3795,19623188,0,3838,3838,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,2,435130733,2292,20580,0,20580,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,2,3753,1402,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,4,3623,3413,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,1,4005,139616712,0,3838,3838,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,3,3362,3236,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,123378838,3530,6502,0,6502,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,2,3267,1172,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3472,1172,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,4,89736212,3572,7673,0,7673,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,123376730,3423,6501,0,6501,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,3542,1086,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3472,1172,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,4,3362,3022,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,3369,1332,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,3236,3362,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,3492,1332,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,3584,20862700,0,3837,3837,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,3572,89736212,0,7673,7673,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,4,3423,123378838,0,6502,6502,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,3362,3236,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,3236,3362,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3236,3362,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,3582,1332,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3267,1172,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3472,1172,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3542,1172,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,3404,20864940,0,3837,3837,Benign
11545,2,10.0.0.10,10.0.0.8,52661,54872762,170,694000000,1.71E+11,4,1943,9320,9711440,310,0,UDP,1,3885,1492,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,4,3362,3236,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3750,123374666,0,6501,6501,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,4,3362,3236,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,3582,1332,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3582,1332,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,4,89742608,3572,7675,0,7675,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,3492,1332,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,4,3530,123378838,0,6502,6502,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,20864940,3404,3837,0,3837,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,3022,3362,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,3572,89738344,0,7674,7674,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,213114126,1676,14176,0,14176,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,2,4011,62839422,0,2607,2607,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,2,3733,1402,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,4,4043,202457879,0,6446,6446,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,1,3733,1242,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,3710,68878840,0,3837,3837,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,1,3528,1422,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,1,3753,1402,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,1,3733,1492,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,4,3623,3413,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,2,3803,1402,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,3,3413,3623,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,3,4043,232676157,0,14134,14134,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,1,3582,1332,0,0,0,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,2,3492,1422,0,0,0,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,4,3362,3236,0,0,0,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,1,3369,1332,0,0,0,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,2,3236,3362,0,0,0,Benign
9876,2,10.0.0.3,10.0.0.7,64567,68828422,143,113000000,1.43E+11,3,1910,13526,14418716,450,0,UDP,1,3492,1332,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,3472,1332,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,1,3472,1332,0,0,0,Benign
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,2,3472,1172,0,0,0,Benign
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,4,3609,3413,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,4,3539,3199,0,0,0,Benign
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,3649,1402,0,0,0,Benign
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,3,136023301,3917,3838,0,3838,Benign
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,3,3413,3539,0,0,0,Benign
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,3649,1242,0,0,0,Benign
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,3,3917,136023301,0,3838,3838,Benign
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,3546,1402,0,0,0,Benign
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,3719,1242,0,0,0,Benign
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,3669,1492,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3941,196044194,0,6459,6459,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,3,3413,3539,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3343,3539,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,3579,1402,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3444,1242,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,3759,1332,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,4,3684,196046365,0,6459,6459,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,4,203398465,3973,10289,0,10289,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3719,1172,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,3,196046365,3684,6459,0,6459,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,3,3973,203398465,0,10289,10289,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,4,3539,3413,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,3649,1332,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,3719,1156,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,4,3539,3413,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3649,1242,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3689,1402,0,0,0,Benign
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,4,3539,3413,0,0,0,Benign
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,1,3759,1402,0,0,0,Benign
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,4055,139346540,0,6451,6451,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,1,3599,1332,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,2,3649,1172,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,3,64053167,3707,3837,0,3837,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,1,3669,1402,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,2,3579,1242,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,3,196046295,3791,6459,0,6459,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,3,3413,3539,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,1,399441667,2054,16747,0,16747,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,1,3546,1402,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,3,3539,3343,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,2,3669,1492,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,3,3707,64053167,0,3837,3837,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,4,203398535,4043,10289,0,10289,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,1,3759,1402,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,2,3413,3539,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,4,3791,196046295,0,6459,6459,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,2,3649,1172,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,1,3817,64050820,0,3837,3837,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,3,4043,203398535,0,10288,10288,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,3,3199,3539,0,0,0,Benign
9966,2,10.0.0.1,10.0.0.7,59937,63892842,132,900000000,1.33E+11,4,1931,13532,14425112,451,0,UDP,4,3539,3413,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,3,262354351,4127,2566,0,2566,Benign
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,3,252731397,4043,2589,0,2589,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,3546,1402,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,3669,1402,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,3649,1402,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,3,4463,373549391,0,4670,4670,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,4,3609,3413,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,4,4020,262354351,0,2566,2566,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,3669,1402,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,3719,1156,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,4,3609,3413,0,0,0,Benign
